,Date,Stock Name,average_sentiment,Unnamed: 0,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
88,2022-02-04,AAPL,0.0454538461538461,88,169.1282897421516,171.51233418324563,168.14315287730125,169.82774353027344,82465400,0.22,0.0,AAPL
89,2022-02-07,AAPL,0.2458428571428571,89,170.29072729509326,171.36452266980686,168.4091126265265,169.1085662841797,77251200,0.0,0.0,AAPL
90,2022-02-08,AAPL,0.1793714285714285,90,169.17754560815493,172.74375119669648,168.88200154925988,172.23147583007812,74829200,0.0,0.0,AAPL
91,2022-02-09,AAPL,-0.02032,91,173.43333485667165,174.0244079113753,172.30041852916588,173.659912109375,71285000,0.0,0.0,AAPL
92,2022-02-10,AAPL,0.29235,92,171.55170211899048,172.87178167224684,169.00020170665326,169.5617218017578,90865900,0.0,0.0,AAPL
93,2022-02-11,AAPL,0.2012666666666666,93,169.7686414018993,170.50749406654586,165.54239574220313,166.13348388671875,98670700,0.0,0.0,AAPL
94,2022-02-14,AAPL,0.29232,94,164.8823676567189,167.05952694542256,164.08440912679492,166.36993408203125,86185500,0.0,0.0,AAPL
95,2022-02-15,AAPL,0.323625,95,168.42886038041834,170.3794272726593,167.7195605956041,170.2218017578125,62527400,0.0,0.0,AAPL
96,2022-02-16,AAPL,-0.06342,96,169.29577403127885,170.76361832030156,167.52252469125588,169.98536682128906,61177400,0.0,0.0,AAPL
97,2022-02-17,AAPL,0.11955,97,168.48797252644675,169.3548978587084,165.966024322046,166.36993408203125,69589300,0.0,0.0,AAPL
98,2022-02-18,AAPL,0.28995,98,167.2959648621414,168.0052496400866,163.7199129063493,164.81341552734375,82772700,0.0,0.0,AAPL
99,2022-02-22,AAPL,0.2332142857142857,99,162.52786440797053,164.2124549433413,159.73992547123078,161.877685546875,91162800,0.0,0.0,AAPL
100,2022-02-23,AAPL,0.027,100,163.07952569314477,163.68045969243948,157.3755907096695,157.6908416748047,90009200,0.0,0.0,AAPL
101,2022-02-24,AAPL,0.0910636363636363,101,150.31218788079974,160.4295479097244,149.7408066830381,160.32118225097656,141147500,0.0,0.0,AAPL
102,2022-02-25,AAPL,-0.1583428571428571,102,161.40479781703053,162.66577162560156,158.4789405339572,162.39979553222656,91974200,0.0,0.0,AAPL
103,2022-02-28,AAPL,-0.0414999999999999,103,160.6364073011417,162.96133079526325,160.0157662949329,162.66578674316406,95056600,0.0,0.0,AAPL
104,2022-03-01,AAPL,-0.0214545454545454,104,162.25204310655977,164.12381222056385,159.5626236003494,160.7743377685547,83474400,0.0,0.0,AAPL
105,2022-03-02,AAPL,0.02189,105,161.94663607610053,164.87249354079174,160.52803669540245,164.08438110351562,79724800,0.0,0.0,AAPL
106,2022-03-03,AAPL,0.1553875,106,165.9660199986933,166.39948265353257,163.08942196348315,163.75930786132812,76678400,0.0,0.0,AAPL
107,2022-03-04,AAPL,0.1351470588235294,107,162.0451232329916,163.08936561412602,159.69064738224787,160.74473571777344,83737200,0.0,0.0,AAPL
108,2022-03-07,AAPL,0.12704,108,160.93193414652472,162.56726469889648,156.67613632811052,156.93228149414062,96418800,0.0,0.0,AAPL
109,2022-03-08,AAPL,0.1079928571428571,109,156.4594387052954,160.4590918337938,153.4843212668971,155.09994506835938,131148300,0.0,0.0,AAPL
110,2022-03-09,AAPL,0.1566777777777777,110,159.07989329168066,160.9812152164197,157.04066784211605,160.52804565429688,91454900,0.0,0.0,AAPL
111,2022-03-10,AAPL,0.27230625,111,157.81890189348016,158.00608027819325,153.66162367046195,156.16387939453125,105342000,0.0,0.0,AAPL
112,2022-03-11,AAPL,-0.0953384615384615,112,156.56779334744132,156.91259725992478,152.2036442896399,152.4302215576172,96970100,0.0,0.0,AAPL
113,2022-03-14,AAPL,0.0412870967741935,113,149.19896723804965,151.8292807234323,147.86904156044886,148.3813018798828,108732100,0.0,0.0,AAPL
114,2022-03-15,AAPL,0.12116,114,148.6571554844026,153.25775813729066,148.14489510811242,152.78488159179688,92964300,0.0,0.0,AAPL
115,2022-03-16,AAPL,0.24335,115,154.71573104732855,157.62188148073074,152.1642304485378,157.2179718017578,102300200,0.0,0.0,AAPL
116,2022-03-17,AAPL,0.2185916666666666,116,156.25256155188856,158.60703810004415,155.28713161589062,158.23268127441406,75615400,0.0,0.0,AAPL
117,2022-03-18,AAPL,0.2884888888888889,117,158.12431372385774,162.03530830357423,157.38546107074248,161.54273986816406,123511700,0.0,0.0,AAPL
118,2022-03-21,AAPL,0.2337538461538461,118,161.0797500880293,163.87755067275836,160.58718157387253,162.92196655273438,95811400,0.0,0.0,AAPL
119,2022-03-22,AAPL,0.0334,119,163.0499757920267,166.90186403813098,162.4589027695207,166.310791015625,81532000,0.0,0.0,AAPL
120,2022-03-23,AAPL,0.28442,120,165.49315537373704,170.0740360049311,165.15819739910637,167.68016052246094,98062700,0.0,0.0,AAPL
121,2022-03-24,AAPL,0.2786416666666667,121,168.51750138963553,171.55172458765148,167.680144114985,171.48277282714844,90131400,0.0,0.0,AAPL
122,2022-03-25,AAPL,0.2809428571428571,122,171.29561176717067,172.67479743679507,170.18240224183327,172.1231231689453,80546200,0.0,0.0,AAPL
123,2022-03-28,AAPL,0.0919153846153846,123,169.61100881544317,173.11809357884718,169.4435373556172,172.9900360107422,90371900,0.0,0.0,AAPL
124,2022-03-29,AAPL,0.358476,124,174.06381471485844,176.3493241575945,173.7190108396555,176.30007934570312,100589400,0.0,0.0,AAPL
125,2022-03-30,AAPL,0.0089199999999999,125,175.89618261840158,176.940425244863,174.0736734844487,175.12777709960938,92633200,0.0,0.0,AAPL
126,2022-03-31,AAPL,0.2612230769230769,126,175.196727695979,175.38390609608072,171.80785464486016,172.01473999023438,103049300,0.0,0.0,AAPL
127,2022-04-01,AAPL,0.0429285714285714,127,171.44338587312052,172.28075831133071,169.38445321125914,171.71922302246094,78751300,0.0,0.0,AAPL
128,2022-04-04,AAPL,0.3333928571428571,128,171.97533671079117,175.83707112521444,171.84726411780443,175.78781127929688,76468400,0.0,0.0,AAPL
129,2022-04-05,AAPL,0.0234333333333333,129,174.86177442304066,175.64988683528978,171.82755140667763,172.45803833007812,73401800,0.0,0.0,AAPL
130,2022-04-06,AAPL,0.0017099999999999,130,169.79816801922323,171.0492958799614,167.60131731206394,169.2760467529297,89058800,0.0,0.0,AAPL
131,2022-04-07,AAPL,-0.1667,131,168.61602154238474,170.7833195377172,167.32549471465475,169.58145141601562,77594700,0.0,0.0,AAPL
132,2022-04-08,AAPL,0.0399181818181818,132,169.22678840700246,169.22678840700246,166.68513380776986,167.56190490722656,76575500,0.0,0.0,AAPL
133,2022-04-11,AAPL,-0.0771399999999999,133,166.2024187068813,166.5176546331748,163.04012329653918,163.28640747070312,72246700,0.0,0.0,AAPL
134,2022-04-12,AAPL,-0.0265666666666666,134,165.52267961358555,167.34517356724112,164.1631860992743,165.16802978515625,79265200,0.0,0.0,AAPL
135,2022-04-13,AAPL,0.2669181818181818,135,164.90208310643405,168.49782717149594,164.29130297194078,167.86734008789062,70618900,0.0,0.0,AAPL
136,2022-04-14,AAPL,0.5788142857142857,136,168.08406430250508,168.72441234950367,162.5869982292415,162.83328247070312,75329400,0.0,0.0,AAPL
137,2022-04-18,AAPL,0.1592857142857142,137,161.48363023704638,164.12380480496248,161.1388413596214,162.61654663085938,69023900,0.0,0.0,AAPL
138,2022-04-19,AAPL,0.1244666666666666,138,162.56731045286696,165.3256970338813,161.47380779165044,164.91192626953125,67723800,0.0,0.0,AAPL
139,2022-04-20,AAPL,0.2028578947368421,139,166.25168871376107,166.36991535703385,163.63123612780706,164.7444305419922,67929800,0.0,0.0,AAPL
140,2022-04-21,AAPL,0.3170142857142857,140,166.3994683269321,168.98052205416587,163.4440577878417,163.94647216796875,87227800,0.0,0.0,AAPL
141,2022-04-22,AAPL,0.009178947368421,141,163.9859181421472,165.3749499429551,159.0996318141474,159.38531494140625,84882400,0.0,0.0,AAPL
142,2022-04-25,AAPL,-0.004685,142,158.72524075058578,160.74477425226587,156.10478821517142,160.45909118652344,96046400,0.0,0.0,AAPL
143,2022-04-26,AAPL,0.1114736842105263,143,159.83846020039812,159.927118912707,154.39065440814608,154.46946716308594,95623200,0.0,0.0,AAPL
144,2022-04-27,AAPL,0.2327636363636363,144,153.59268025761008,157.4150007741114,153.07055896241795,154.2428741455078,88063200,0.0,0.0,AAPL
145,2022-04-28,AAPL,0.0430045871559633,145,156.88304400161465,162.07471943122334,156.56779299297258,161.20779418945312,130216800,0.0,0.0,AAPL
146,2022-04-29,AAPL,0.1286454545454545,146,159.43454967903426,163.72974709401944,154.91277498971616,155.30682373046875,131747600,0.0,0.0,AAPL
147,2022-05-02,AAPL,0.1421307692307692,147,154.3807770157754,155.87817395874512,150.99190440338296,155.61219787597656,123055300,0.0,0.0,AAPL
148,2022-05-03,AAPL,0.1338071428571428,148,155.79937020716176,158.32133290120754,153.996583191987,157.10960388183594,88966500,0.0,0.0,AAPL
149,2022-05-04,AAPL,0.16405,149,157.29677464148807,164.0055531444463,156.892864987949,163.55239868164062,108256500,0.0,0.0,AAPL
150,2022-05-05,AAPL,0.15144,150,161.41464981687918,161.64122704261723,152.64692441162111,154.43988037109375,130525300,0.0,0.0,AAPL
151,2022-05-06,AAPL,0.1309294117647058,151,153.91700145474738,157.30099321709514,152.1115504938457,155.1699676513672,116124600,0.23,0.0,AAPL
152,2022-05-09,AAPL,0.04400625,152,152.85148081205793,153.73941561249285,149.45764385540176,150.01998901367188,131577900,0.0,0.0,AAPL
153,2022-05-10,AAPL,0.1432749999999999,153,153.4335628431723,154.63719664476065,150.87829859313095,152.43710327148438,115366700,0.0,0.0,AAPL
154,2022-05-11,AAPL,0.0818526315789473,154,151.44069736728082,153.36453383442003,143.85386132504854,144.53460693359375,142689800,0.0,0.0,AAPL
155,2022-05-12,AAPL,0.1319485714285714,155,140.8546349911873,144.23861168034963,136.9378943865604,140.64744567871094,182602000,0.0,0.0,AAPL
156,2022-05-13,AAPL,0.1360578947368421,156,142.65023197873924,146.1131527892769,141.19009131058664,145.1364288330078,113990900,0.0,0.0,AAPL
157,2022-05-16,AAPL,0.2176653846153846,157,143.59733885589824,145.5409110091413,142.24570821302393,143.58746337890625,86643800,0.0,0.0,AAPL
158,2022-05-17,AAPL,0.2235666666666666,158,146.86291669324274,147.7607118798002,144.7121554251204,147.23782348632812,78336300,0.0,0.0,AAPL
159,2022-05-18,AAPL,0.0917675675675675,159,144.87988730604852,145.38303979911012,138.023115474384,138.9307861328125,109742900,0.0,0.0,AAPL
160,2022-05-19,AAPL,0.00226,160,138.00339618106452,139.75951476961413,134.76740136256322,135.50733947753906,136095600,0.0,0.0,AAPL
161,2022-05-20,AAPL,0.308525,161,137.224017188391,138.81241863526068,130.83095464968503,135.744140625,137426100,0.0,0.0,AAPL
162,2022-05-23,AAPL,0.2106315789473684,162,135.94144307204655,141.33806035762905,135.80332187322705,141.19007873535156,117726300,0.0,0.0,AAPL
163,2022-05-24,AAPL,-0.0186727272727272,163,138.92093441641646,140.06537583009975,135.48762522944844,138.4769744873047,104132700,0.0,0.0,AAPL
164,2022-05-25,AAPL,0.1463307692307692,164,136.5728691143285,139.88779324826507,136.48408013270736,138.6348419189453,92482700,0.0,0.0,AAPL
165,2022-05-26,AAPL,0.0798125,165,135.5468164014639,142.4035742769945,135.30017032641544,141.85108947753906,90601500,0.0,0.0,AAPL
166,2022-05-27,AAPL,0.0800235294117647,166,143.43946380251003,147.6719030298471,143.311203050322,147.6324462890625,90978500,0.0,0.0,AAPL
167,2022-05-31,AAPL,0.333575,167,147.0700953422885,148.6387604091579,144.8700020152632,146.84317016601562,103718400,0.0,0.0,AAPL
168,2022-06-01,AAPL,0.1962166666666666,168,147.8889577936666,149.7042840674564,145.6987397803345,146.71493530273438,74286600,0.0,0.0,AAPL
169,2022-06-02,AAPL,0.1588636363636363,169,145.8467521457281,149.2406043897797,144.88976421455953,149.18141174316406,72348100,0.0,0.0,AAPL
170,2022-06-03,AAPL,-0.1072666666666666,170,144.92919288462284,145.98484505836583,142.52194041547213,143.42959594726562,88570300,0.0,0.0,AAPL
171,2022-06-06,AAPL,0.09095,171,145.0574721682304,146.57682025024437,142.95604302742927,144.17941284179688,71598400,0.0,0.0,AAPL
172,2022-06-07,AAPL,0.1082923076923076,172,142.41342781441574,147.00103808191767,142.16678177736554,146.71493530273438,67808200,0.0,0.0,AAPL
173,2022-06-08,AAPL,0.1528388888888888,173,146.5866681727105,147.85935504475933,145.48169879207404,145.97499084472656,53950200,0.0,0.0,AAPL
174,2022-06-09,AAPL,0.00768,174,145.10680021963535,145.9651236224784,140.61783927585907,140.7263641357422,69473000,0.0,0.0,AAPL
175,2022-06-10,AAPL,0.0751,175,138.3980015044899,138.87155760657268,135.22119983878372,135.29026794433594,91437900,0.0,0.0,AAPL
176,2022-06-13,AAPL,0.1118692307692307,176,131.0874417850336,133.3861848467611,129.6766335624987,130.11073303222656,122207100,0.0,0.0,AAPL
177,2022-06-14,AAPL,0.0329076923076923,177,131.3439740438812,132.0937727002188,129.71610089948248,130.9789276123047,84784300,0.0,0.0,AAPL
178,2022-06-15,AAPL,-0.0696,178,132.4883775680402,135.49746220656547,130.3869635861187,133.6130828857422,91533000,0.0,0.0,AAPL
179,2022-06-16,AAPL,-0.181025,179,130.30804408715656,130.61388278319032,127.30881966252552,128.3151397705078,108123900,0.0,0.0,AAPL
180,2022-06-17,AAPL,0.0478333333333333,180,128.32499753553608,131.29461017428142,128.06847604207698,129.7949981689453,134520300,0.0,0.0,AAPL
181,2022-06-21,AAPL,0.1851799999999999,181,131.63005208162124,135.221217692565,131.5314027016207,134.04718017578125,81000500,0.0,0.0,AAPL
182,2022-06-22,AAPL,0.32608,182,132.98166468533162,135.9118206770168,132.11348091103585,133.53416442871094,73409200,0.0,0.0,AAPL
183,2022-06-23,AAPL,0.1758833333333333,183,134.98446439237523,136.7307076769902,133.81042672551413,136.41500854492188,72433800,0.0,0.0,AAPL
184,2022-06-24,AAPL,0.24975,184,138.0231085873177,140.00615224883282,137.89486289200275,139.75950622558594,89116800,0.0,0.0,AAPL
185,2022-06-27,AAPL,0.274175,185,140.78554705849837,141.56495692224246,139.07876079277202,139.75950622558594,70207900,0.0,0.0,AAPL
186,2022-06-28,AAPL,0.197475,186,140.22322830416132,141.49591539948213,135.47776033378267,135.5961456298828,67083400,0.0,0.0,AAPL
187,2022-06-29,AAPL,0.3457,187,135.61589335476486,138.78282073421525,134.8364832765994,137.3621368408203,66242400,0.0,0.0,AAPL
188,2022-06-30,AAPL,0.1919230769230769,188,135.40869168384842,136.51366125405357,131.97538262351003,134.88580322265625,98964500,0.0,0.0,AAPL
189,2022-07-01,AAPL,0.0318399999999999,189,134.21491888238126,137.17467172359363,133.8400270926031,137.06614685058594,71051600,0.0,0.0,AAPL
190,2022-07-05,AAPL,-0.5303666666666667,190,135.92169577740663,139.71017511136174,135.09295369166503,139.6608428955078,73353800,0.0,0.0,AAPL
