,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
0,2014-01-02 00:00:00-05:00,17.3137515979504,17.35581430636415,17.199714034337326,17.234298706054688,234684800,0.0,0.0,AAPL
1,2014-01-03 00:00:00-05:00,17.225886445138958,17.252057908481415,16.838594381394902,16.855731964111328,392467600,0.0,0.0,AAPL
2,2014-01-06 00:00:00-05:00,16.745741328997063,17.03706520236433,16.625783265372274,16.947643280029297,412610800,0.0,0.0,AAPL
3,2014-01-07 00:00:00-05:00,16.959793852364868,17.010892088726607,16.76038459904711,16.826438903808594,317209200,0.0,0.0,AAPL
4,2014-01-08 00:00:00-05:00,16.78811760442404,16.99843279091957,16.784380250428352,16.933002471923828,258529600,0.0,0.0,AAPL
5,2014-01-09 00:00:00-05:00,17.03707112619925,17.038941467583577,16.680315155172696,16.71677017211914,279148800,0.0,0.0,AAPL
6,2014-01-10 00:00:00-05:00,16.81989732276436,16.85012063361635,16.548202021916936,16.605220794677734,304976000,0.0,0.0,AAPL
7,2014-01-13 00:00:00-05:00,16.510806272287162,16.903081811806327,16.509871102257172,16.6921443939209,378492800,0.0,0.0,AAPL
8,2014-01-14 00:00:00-05:00,16.769732632567425,17.03488504280419,16.752283884724726,17.0242919921875,332561600,0.0,0.0,AAPL
9,2014-01-15 00:00:00-05:00,17.246447446926826,17.454581100907788,17.188493506242075,17.366092681884766,391638800,0.0,0.0,AAPL
10,2014-01-16 00:00:00-05:00,17.289442427168744,17.350200204890797,17.18911297053759,17.269189834594727,229278000,0.0,0.0,AAPL
11,2014-01-17 00:00:00-05:00,17.18288736995216,17.20126962677993,16.822079627558534,16.846071243286133,426739600,0.0,0.0,AAPL
12,2014-01-21 00:00:00-05:00,16.856043951526978,17.1389563524747,16.838284030251618,17.107799530029297,328526800,0.0,0.0,AAPL
13,2014-01-22 00:00:00-05:00,17.16512754207777,17.363912839157468,17.068538741000538,17.183822631835938,379985200,0.0,0.0,AAPL
14,2014-01-23 00:00:00-05:00,17.134898933562486,17.339293526397338,16.97505970954339,17.329322814941406,403239200,0.0,0.0,AAPL
15,2014-01-24 00:00:00-05:00,17.26140195625722,17.311877862057656,16.973193087118727,17.01432228088379,429354800,0.0,0.0,AAPL
16,2014-01-27 00:00:00-05:00,17.13895257382948,17.28632843823556,17.004351270050332,17.1523494720459,554878800,0.0,0.0,AAPL
17,2014-01-28 00:00:00-05:00,15.851823971800108,16.046247875852924,15.643377505124128,15.781408309936523,1065523200,0.0,0.0,AAPL
18,2014-01-29 00:00:00-05:00,15.701959401204522,15.808518923181301,15.535888421281252,15.602253913879395,502810000,0.0,0.0,AAPL
19,2014-01-30 00:00:00-05:00,15.658031572167765,15.78141754905583,15.476070952360798,15.572035789489746,678501600,0.0,0.0,AAPL
20,2014-01-31 00:00:00-05:00,15.428703239303713,15.626555020445611,15.377916162557245,15.597578048706055,464797200,0.0,0.0,AAPL
21,2014-02-03 00:00:00-05:00,15.660208515132512,15.819736635888095,15.557076838193014,15.626557350158691,401464000,0.0,0.0,AAPL
22,2014-02-04 00:00:00-05:00,15.761158768697909,15.873638824084168,15.6648811261659,15.852762222290039,376681200,0.0,0.0,AAPL
23,2014-02-05 00:00:00-05:00,15.78328264247006,16.05497800267558,15.773623095158156,15.971163749694824,328344800,0.0,0.0,AAPL
24,2014-02-06 00:00:00-05:00,15.987459720912396,16.095284811757278,15.916933912420541,16.064252853393555,257765200,0.108929,0.0,AAPL
25,2014-02-07 00:00:00-05:00,16.34228140397367,16.390864896820673,16.216904756237227,16.28899574279785,370280400,0.0,0.0,AAPL
26,2014-02-10 00:00:00-05:00,16.257020098976806,16.674840028460164,16.236333242504806,16.580806732177734,345559200,0.0,0.0,AAPL
27,2014-02-11 00:00:00-05:00,16.631589261279537,16.855386691903757,16.596795894420207,16.79928207397461,282256800,0.0,0.0,AAPL
28,2014-02-12 00:00:00-05:00,16.830312806393977,16.9121211622357,16.714025788252073,16.79802703857422,308100800,0.0,0.0,AAPL
29,2014-02-13 00:00:00-05:00,16.75853077088929,17.077929991029773,16.74411291024135,17.06476593017578,307398000,0.0,0.0,AAPL
30,2014-02-14 00:00:00-05:00,17.00332546394297,17.113345112718605,16.963833291313264,17.050968170166016,272924400,0.0,0.0,AAPL
31,2014-02-18 00:00:00-05:00,17.113970029038203,17.27664589708938,17.10174506644942,17.113656997680664,260251600,0.0,0.0,AAPL
32,2014-02-19 00:00:00-05:00,17.074795557130997,17.14187301267062,16.74881596329735,16.843475341796875,313768000,0.0,0.0,AAPL
33,2014-02-20 00:00:00-05:00,16.706186914054715,16.831878258684636,16.581123306342946,16.648513793945312,305858000,0.0,0.0,AAPL
34,2014-02-21 00:00:00-05:00,16.699916481766888,16.755709734264745,16.443207257537768,16.463581085205078,278784800,0.0,0.0,AAPL
35,2014-02-24 00:00:00-05:00,16.39776207180442,16.609962279754825,16.374880640474995,16.535675048828125,288909600,0.0,0.0,AAPL
36,2014-02-25 00:00:00-05:00,16.59302859575906,16.598982887288358,16.330363486834255,16.363588333129883,231952000,0.0,0.0,AAPL
37,2014-02-26 00:00:00-05:00,16.41217693397319,16.455745220192053,16.16110897223152,16.215961456298828,276217200,0.0,0.0,AAPL
38,2014-02-27 00:00:00-05:00,16.209375034981267,16.574222296753486,16.1752094192423,16.539430618286133,301882000,0.0,0.0,AAPL
39,2014-02-28 00:00:00-05:00,16.583626250698735,16.69866110111334,16.365470156249046,16.494609832763672,371968800,0.0,0.0,AAPL
40,2014-03-03 00:00:00-05:00,16.40622442452252,16.632844175672545,16.38710439262957,16.542259216308594,238781200,0.0,0.0,AAPL
41,2014-03-04 00:00:00-05:00,16.643817450133074,16.695221583704466,16.54257434076316,16.651338577270508,259140000,0.0,0.0,AAPL
42,2014-03-05 00:00:00-05:00,16.64130249410953,16.7613492052437,16.58519454219226,16.686437606811523,200062800,0.0,0.0,AAPL
43,2014-03-06 00:00:00-05:00,16.69991699999624,16.75163582335856,16.55291273957313,16.635974884033203,185488800,0.0,0.0,AAPL
44,2014-03-07 00:00:00-05:00,16.646628858607617,16.67452547874963,16.488653470906325,16.62625503540039,220729600,0.0,0.0,AAPL
45,2014-03-10 00:00:00-04:00,16.561062506442727,16.716843358251456,16.560434769588102,16.64130401611328,178584000,0.0,0.0,AAPL
46,2014-03-11 00:00:00-04:00,16.783293233818185,16.88641449736815,16.693647388211787,16.80335235595703,279224400,0.0,0.0,AAPL
47,2014-03-12 00:00:00-04:00,16.75382867807181,16.84284510701623,16.675154003984158,16.819650650024414,199326400,0.0,0.0,AAPL
48,2014-03-13 00:00:00-04:00,16.845670953632403,16.915254339238068,16.586139388382637,16.632843017578125,257742800,0.0,0.0,AAPL
49,2014-03-14 00:00:00-04:00,16.57454379923453,16.64036746551184,16.393060843651025,16.446033477783203,237199200,0.0,0.0,AAPL
50,2014-03-17 00:00:00-04:00,16.540375617636844,16.611525823558402,16.482387798059193,16.510284423828125,199544800,0.0,0.0,AAPL
51,2014-03-18 00:00:00-04:00,16.483952114118683,16.6742115925383,16.462011458963342,16.65634536743164,209647200,0.0,0.0,AAPL
52,2014-03-19 00:00:00-04:00,16.683301544458693,16.808050404747306,16.581117726327406,16.65195655822754,224756000,0.0,0.0,AAPL
53,2014-03-20 00:00:00-04:00,16.60901367788732,16.696151899124633,16.529399927007546,16.571714401245117,208398400,0.0,0.0,AAPL
54,2014-03-21 00:00:00-04:00,16.672959639979542,16.73000668887472,16.497432705327647,16.702423095703125,374046400,0.0,0.0,AAPL
55,2014-03-24 00:00:00-04:00,16.876383194225603,16.941579097634744,16.771065704740245,16.9005184173584,355700800,0.0,0.0,AAPL
56,2014-03-25 00:00:00-04:00,16.97292898247538,17.10614145824765,16.913059617492216,17.082319259643555,282293200,0.0,0.0,AAPL
57,2014-03-26 00:00:00-04:00,17.13027505967257,17.208008973761725,16.890178255447324,16.91901397705078,299768000,0.0,0.0,AAPL
58,2014-03-27 00:00:00-04:00,16.926535912687886,16.97292650319314,16.77294962903555,16.846294403076172,222031600,0.0,0.0,AAPL
59,2014-03-28 00:00:00-04:00,16.87324888813683,16.892681945596177,16.745677704062444,16.827486038208008,200564000,0.0,0.0,AAPL
60,2014-03-31 00:00:00-04:00,16.90177359085511,16.951297840711376,16.798335955326362,16.823726654052734,168669200,0.0,0.0,AAPL
61,2014-04-01 00:00:00-04:00,16.85569686935829,16.98452353602849,16.824666581541848,16.97762680053711,200760000,0.0,0.0,AAPL
62,2014-04-02 00:00:00-04:00,17.000510163201664,17.034988822690398,16.93406044396756,17.00583839416504,180420800,0.0,0.0,AAPL
63,2014-04-03 00:00:00-04:00,16.9694767173398,17.004268401837635,16.851935930658474,16.887981414794922,162344000,0.0,0.0,AAPL
64,2014-04-04 00:00:00-04:00,16.919947879481153,16.925902170675997,16.630639968707392,16.669506072998047,275251200,0.0,0.0,AAPL
65,2014-04-07 00:00:00-04:00,16.55040988402084,16.640681821712388,16.35827044959701,16.407793045043945,289850400,0.0,0.0,AAPL
66,2014-04-08 00:00:00-04:00,16.461705219670822,16.490855652761482,16.25827992505292,16.40685272216797,243888400,0.0,0.0,AAPL
67,2014-04-09 00:00:00-04:00,16.381769262328124,16.627821973268425,16.362336207103848,16.622493743896484,206169600,0.0,0.0,AAPL
68,2014-04-10 00:00:00-04:00,16.633783157363062,16.68268135801405,16.398388481599035,16.408105850219727,239652000,0.0,0.0,AAPL
69,2014-04-11 00:00:00-04:00,16.267678682601044,16.387728754817307,16.20937950438313,16.286800384521484,271717600,0.0,0.0,AAPL
70,2014-04-14 00:00:00-04:00,16.358577724445162,16.366726585647143,16.21157347361621,16.351682662963867,205674000,0.0,0.0,AAPL
71,2014-04-15 00:00:00-04:00,16.307480648736817,16.350421180934546,16.027262373014246,16.235074996948242,266490000,0.0,0.0,AAPL
72,2014-04-16 00:00:00-04:00,16.237897020135318,16.33318409810321,16.115341061396958,16.267988204956055,214765600,0.0,0.0,AAPL
73,2014-04-17 00:00:00-04:00,16.299019284637048,16.54225135199523,16.27394329605439,16.453859329223633,284334400,0.0,0.0,AAPL
74,2014-04-21 00:00:00-04:00,16.46639913943758,16.679540044001865,16.42314389134455,16.649137496948242,182548800,0.0,0.0,AAPL
75,2014-04-22 00:00:00-04:00,16.559488451597687,16.66982111815504,16.502756124637166,16.665746688842773,202563200,0.0,0.0,AAPL
76,2014-04-23 00:00:00-04:00,16.582998542142015,16.647881405348674,16.43850025434888,16.447904586791992,394940000,0.0,0.0,AAPL
77,2014-04-24 00:00:00-04:00,17.810132740433303,17.866239027028563,17.575677195470096,17.796340942382812,759911600,0.0,0.0,AAPL
78,2014-04-25 00:00:00-04:00,17.69478319289437,17.928610979320837,17.676918639529706,17.927045822143555,390275200,0.0,0.0,AAPL
79,2014-04-28 00:00:00-04:00,17.954003166804096,18.67335448699461,17.946165662513877,18.621322631835938,669485600,0.0,0.0,AAPL
80,2014-04-29 00:00:00-04:00,18.610344766861257,18.68055585702155,18.47775841404563,18.56614875793457,337377600,0.0,0.0,AAPL
81,2014-04-30 00:00:00-04:00,18.57587154648739,18.788699446494007,18.486853439939086,18.495943069458008,456640800,0.0,0.0,AAPL
82,2014-05-01 00:00:00-04:00,18.555808447372602,18.643572743300364,18.37902772991189,18.53951072692871,244048000,0.0,0.0,AAPL
83,2014-05-02 00:00:00-04:00,18.56646302410427,18.6247638559538,18.48402697364883,18.573984146118164,191514400,0.0,0.0,AAPL
84,2014-05-05 00:00:00-04:00,18.497520418724733,18.837919674119835,18.49313128060433,18.8366641998291,287067200,0.0,0.0,AAPL
85,2014-05-06 00:00:00-04:00,18.86299048239057,18.944798845855818,18.631357192993164,18.631357192993164,374564400,0.0,0.0,AAPL
86,2014-05-07 00:00:00-04:00,18.657674437204154,18.72161653056759,18.42196517953588,18.56614875793457,282864400,0.0,0.0,AAPL
87,2014-05-08 00:00:00-04:00,18.541256357653744,18.73541662009118,18.48294633293783,18.533061981201172,230297200,0.1175,0.0,AAPL
88,2014-05-09 00:00:00-04:00,18.42431337647119,18.47821141416999,18.291616033960985,18.455833435058594,291597600,0.0,0.0,AAPL
89,2014-05-12 00:00:00-04:00,18.517304467965694,18.71177784459925,18.514466398953278,18.685617446899414,213208800,0.0,0.0,AAPL
90,2014-05-13 00:00:00-04:00,18.659444524519046,18.73950293721552,18.6184709790303,18.71491813659668,159737200,0.0,0.0,AAPL
91,2014-05-14 00:00:00-04:00,18.67300801545888,18.829658976626153,18.651259587886845,18.718395233154297,166404000,0.0,0.0,AAPL
92,2014-05-15 00:00:00-04:00,18.744548193979107,18.80443377315312,18.53462883720839,18.559213638305664,230846000,0.0,0.0,AAPL
93,2014-05-16 00:00:00-04:00,18.553227266138503,18.83374990560561,18.451420419202904,18.833120346069336,276256400,0.0,0.0,AAPL
94,2014-05-19 00:00:00-04:00,18.843840996890656,19.142644503395605,18.827450561798134,19.05628204345703,317755200,0.0,0.0,AAPL
95,2014-05-20 00:00:00-04:00,19.0537564889081,19.113327299965707,18.93461318347855,19.060060501098633,234836000,0.0,0.0,AAPL
96,2014-05-21 00:00:00-04:00,19.03232843021876,19.122788085887365,18.97654001011104,19.110496520996094,196859600,0.0,0.0,AAPL
97,2014-05-22 00:00:00-04:00,19.11963179877115,19.222069895331533,19.04083416935552,19.140748977661133,200760000,0.0,0.0,AAPL
98,2014-05-23 00:00:00-04:00,19.140120659080655,19.375885686350426,19.11553585097502,19.35697364807129,232209600,0.0,0.0,AAPL
99,2014-05-27 00:00:00-04:00,19.412137515249793,19.72670025835837,19.404257918091908,19.719451904296875,348866000,0.0,0.0,AAPL
100,2014-05-28 00:00:00-04:00,19.731739687675734,19.851829034629304,19.66113642336386,19.668386459350586,315481600,0.0,0.0,AAPL
101,2014-05-29 00:00:00-04:00,19.789421368512798,20.073726488938078,19.786899763084623,20.026762008666992,376474000,0.0,0.0,AAPL
102,2014-05-30 00:00:00-04:00,20.10871555508665,20.30382017560106,19.8225200287915,19.951749801635742,564020800,0.0,0.0,AAPL
103,2014-06-02 00:00:00-04:00,19.98200291143244,20.009424103688218,19.620790565268265,19.814634323120117,369350800,0.0,0.0,AAPL
104,2014-06-03 00:00:00-04:00,19.808647438767967,20.13266699075654,19.802028645598387,20.0948429107666,292709200,0.0,0.0,AAPL
105,2014-06-04 00:00:00-04:00,20.091692373088662,20.421069925864764,20.04977110395288,20.324304580688477,335482000,0.0,0.0,AAPL
106,2014-06-05 00:00:00-04:00,20.367802103181173,20.467718616755057,20.254648002418836,20.404048919677734,303805600,0.0,0.0,AAPL
107,2014-06-06 00:00:00-04:00,20.484418293940845,20.527285575756324,20.31326899639481,20.347938537597656,349938400,0.0,0.0,AAPL
108,2014-06-09 00:00:00-04:00,20.452897126737927,20.713246917954798,20.24329420880082,20.673532485961914,301660000,0.0,7.0,AAPL
109,2014-06-10 00:00:00-04:00,20.900793280948104,20.971396545325565,20.644855395508177,20.79488754272461,251108000,0.0,0.0,AAPL
110,2014-06-11 00:00:00-04:00,20.76840641000974,20.907407768007392,20.622787943672023,20.70883560180664,182724000,0.0,0.0,AAPL
111,2014-06-12 00:00:00-04:00,20.748555924312278,20.766207162610083,20.276396241391822,20.362443923950195,218996000,0.0,0.0,AAPL
112,2014-06-13 00:00:00-04:00,20.34258108188972,20.39553478434515,20.0513424516422,20.139596939086914,218100000,0.0,0.0,AAPL
113,2014-06-16 00:00:00-04:00,20.190335959689364,20.46392324932283,20.17709669757019,20.342573165893555,142244000,0.0,0.0,AAPL
114,2014-06-17 00:00:00-04:00,20.366855816737488,20.452903498978444,20.254332960462225,20.316110610961914,118904000,0.0,0.0,AAPL
115,2014-06-18 00:00:00-04:00,20.358029292240317,20.362442943259566,20.155045111535856,20.338172912597656,134056000,0.0,0.0,AAPL
116,2014-06-19 00:00:00-04:00,20.362438047888926,20.364644872868002,20.152833441047015,20.26756477355957,142112000,0.0,0.0,AAPL
117,2014-06-20 00:00:00-04:00,20.26536044909002,20.419806233711544,20.055757499699798,20.057964324951172,403592000,0.0,0.0,AAPL
118,2014-06-23 00:00:00-04:00,20.148428430299127,20.214619736008867,19.98957064324761,20.04031753540039,174776000,0.0,0.0,AAPL
119,2014-06-24 00:00:00-04:00,20.02266521446475,20.241093818203513,19.899109912683592,19.91896629333496,156144000,0.0,0.0,AAPL
